"Space","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138"
"S188",124.86150360107422,151.28453063964844,152.197998046875,179.36216735839844,219.4795379638672,221.2798309326172,239.60824584960938,226.06712341308594,225.5604248046875,243.77825927734375,260.28912353515625,245.29380798339844,254.40936279296875,263.6321716308594,258.41064453125,274.4886474609375,277.6439208984375,274.68585205078125,277.437744140625,278.23773193359375,277.65435791015625,283.6371765136719,277.87945556640625,277.5253601074219,281.43707275390625,294.6470642089844,296.7115478515625,297.0785217285156,294.2294006347656,290.98321533203125,294.15570068359375,291.55352783203125,276.7969665527344,271.40472412109375,266.3668212890625,254.48464965820312,266.2082824707031,256.421630859375,248.14248657226562,238.2651824951172,223.8694305419922,201.2714080810547,170.19944763183594,138.7115478515625,134.77911376953125,83.06539154052734,53.742671966552734,41.779029846191406,-39.582889556884766,-69.60696411132812,-94.23428344726562,-100.21432495117188,-138.86093139648438,-125.06797790527344,-115.97158813476562,-120.67787170410156,-96.88521575927734,-106.05670166015625,-116.2442398071289,-125.91612243652344,-125.58495330810547,-79.32270812988281,-131.62057495117188,-139.45584106445312,-75.31452941894531,-181.37281799316406,-138.13156127929688,-180.7977294921875,-171.36839294433594,-150.27542114257812,-124.77020263671875,-106.61941528320312,-119.26367950439453,-112.01757049560547,-131.61993408203125,-110.01602172851562,-117.98725891113281,-139.86109924316406,-92.46455383300781,-95.65202331542969,-139.048828125,-139.88363647460938,-177.84410095214844,-96.94088745117188,-144.9798126220703,-73.48666381835938,-61.877933502197266,-72.83972930908203,-55.008392333984375,-91.29061889648438,-91.07696533203125,-129.9430389404297,-111.8235855102539,-134.31541442871094,-80.712890625,-57.4882926940918,-50.86357498168945,-65.34475708007812,-71.57469940185547,-63.187103271484375,-71.27476501464844,-74.00428771972656,-4.431027412414551,-45.512725830078125,-35.41754913330078,-117.46927642822266,-72.97293090820312,-74.64630126953125,-57.153594970703125,0.8136233687400818,-3.7476723194122314,-12.263850212097168,11.157384872436523,-0.6936612129211426,-12.544283866882324,-40.538330078125,-126.275146484375,3.320431709289551,-0.4433615207672119,-53.55958557128906,-14.463054656982422,-5.557028293609619,35.127925872802734,41.5952033996582,67.56005096435547,28.26458740234375,-8.451132774353027,2.634126663208008,16.68039894104004,47.56379699707031,43.799774169921875,63.551143646240234,73.1128158569336,89.08389282226562,87.09832763671875,89.51673126220703,96.36259460449219,66.23381805419922,111.55884552001953
"S189",217.30538940429688,181.73123168945312,200.0796661376953,185.92897033691406,195.2514190673828,205.83148193359375,254.6689910888672,230.8350830078125,255.41160583496094,260.899169921875,279.26220703125,296.9477844238281,302.5723876953125,295.4335632324219,301.72357177734375,308.466064453125,310.82537841796875,310.7856140136719,320.5852966308594,327.68414306640625,285.2022399902344,311.2779541015625,319.7816162109375,320.02130126953125,327.10955810546875,338.9252014160156,336.7388610839844,329.9478454589844,338.6865234375,336.33441162109375,332.1455383300781,339.6370849609375,316.8638610839844,328.671142578125,319.28997802734375,308.3595275878906,324.0905456542969,320.70465087890625,319.2016296386719,304.86822509765625,239.6732177734375,244.79360961914062,238.18914794921875,192.78643798828125,159.8219757080078,137.871826171875,50.21944808959961,-23.266429901123047,-5.983439922332764,-57.98666000366211,-71.78227996826172,-82.07072448730469,-132.3594970703125,-180.0822296142578,-221.0177764892578,-193.49742126464844,-245.87368774414062,-273.3986511230469,-244.4286346435547,-389.9375305175781,-379.21746826171875,-310.8426818847656,-303.8932800292969,-336.56463623046875,-330.5772399902344,-296.06085205078125,-313.3247375488281,-310.05267333984375,-286.574462890625,-302.051513671875,-318.4482727050781,-320.0583801269531,-290.8241271972656,-306.66180419921875,-302.37579345703125,-365.30047607421875,-344.6933288574219,-385.3952331542969,-386.39324951171875,-359.2045593261719,-348.9613037109375,-356.0814208984375,-345.2350769042969,-397.3232727050781,-319.115234375,-300.2127990722656,-324.6527404785156,-317.9309997558594,-330.81695556640625,-268.0140380859375,-228.2119598388672,-275.1636657714844,-234.54727172851562,-250.40626525878906,-302.3135681152344,-347.4681701660156,-265.20098876953125,-271.3095397949219,-232.1670684814453,-175.12937927246094,-180.20188903808594,-185.77951049804688,-192.95135498046875,-210.42523193359375,-234.22581481933594,-191.22398376464844,-150.23568725585938,-170.74986267089844,-157.84194946289062,-102.14004516601562,-115.95532989501953,-99.54578399658203,-50.894718170166016,-19.759197235107422,24.056682586669922,26.797616958618164,25.70606231689453,14.516338348388672,7.788849353790283,6.414913177490234,42.50120544433594,63.45246505737305,87.7527847290039,78.8543472290039,57.29157257080078,80.89480590820312,48.003658294677734,86.27220916748047,64.03499603271484,62.471004486083984,67.47997283935547,78.9002456665039,66.25067138671875,110.86845397949219,92.74972534179688,11.6492919921875,82.92427062988281,132.40150451660156,109.53221893310547
"S190",171.93553161621094,190.82911682128906,210.4433135986328,130.13546752929688,158.51876831054688,215.09075927734375,240.96170043945312,251.59603881835938,265.2402648925781,265.74432373046875,290.691650390625,311.62396240234375,302.08856201171875,307.2752990722656,307.4065246582031,311.30230712890625,318.59844970703125,322.12322998046875,326.88104248046875,335.23907470703125,290.2860412597656,311.72442626953125,326.5030212402344,327.5196228027344,337.9664306640625,338.92498779296875,348.31671142578125,329.5059814453125,348.394287109375,349.5606994628906,331.0760192871094,343.9642333984375,328.1298522949219,317.1771240234375,327.4092102050781,320.6919250488281,325.7554626464844,322.08074951171875,327.37872314453125,314.0702819824219,249.2937469482422,254.62515258789062,251.45626831054688,210.51806640625,180.21800231933594,160.28411865234375,77.03829956054688,8.585731506347656,25.798994064331055,-30.793428421020508,-44.26979446411133,-50.66872024536133,-98.65910339355469,-143.73123168945312,-181.87403869628906,-156.08775329589844,-204.62393188476562,-230.87547302246094,-204.4300994873047,-343.6285400390625,-334.8793029785156,-268.1278381347656,-263.3832702636719,-292.3874206542969,-336.11883544921875,-256.9035339355469,-267.3819580078125,-266.66412353515625,-245.18765258789062,-261.4532165527344,-277.52972412109375,-279.8008117675781,-252.49783325195312,-268.6004943847656,-264.8502502441406,-324.97161865234375,-305.70159912109375,-346.5980529785156,-348.138427734375,-322.08026123046875,-312.34808349609375,-319.5105285644531,-309.6351623535156,-357.1225280761719,-281.9845886230469,-263.8927307128906,-284.3529968261719,-278.7226257324219,-298.1138610839844,-231.30056762695312,-193.3203887939453,-236.37628173828125,-200.05104064941406,-216.05921936035156,-268.1874084472656,-316.1385803222656,-231.24478149414062,-238.43341064453125,-200.3398895263672,-147.90621948242188,-154.3856201171875,-160.6436767578125,-173.87628173828125,-170.89535522460938,-195.65074157714844,-153.90765380859375,-174.14248657226562,-137.99472045898438,-128.5751495361328,-81.07202911376953,-96.58863067626953,-82.14348602294922,-35.58678436279297,-6.1822428703308105,37.3525505065918,43.77817916870117,39.54242706298828,28.605911254882812,22.57933807373047,0.961560070514679,54.345184326171875,76.3576431274414,80.62847900390625,97.28752899169922,70.17147064208984,112.06462097167969,81.41070556640625,100.92121124267578,62.932228088378906,86.97801971435547,96.80986022949219,123.65460968017578,156.5439910888672,131.47962951660156,114.39950561523438,139.3260498046875,151.9459991455078,56.05238342285156,35.259769439697266
"S191",135.4053497314453,173.56785583496094,99.36229705810547,114.28799438476562,133.2958221435547,172.66668701171875,187.09588623046875,237.59178161621094,215.27947998046875,214.82302856445312,203.6986083984375,264.5361022949219,285.71148681640625,280.73297119140625,286.060546875,281.7553405761719,291.298828125,305.7239074707031,293.18023681640625,295.2982482910156,296.4937438964844,236.96548461914062,280.3437805175781,301.2456359863281,310.2643737792969,298.3109436035156,324.8438415527344,308.28369140625,311.38720703125,324.32733154296875,314.2183532714844,299.3110656738281,314.824951171875,283.0370788574219,298.4175109863281,315.4672546386719,296.6726989746094,286.93048095703125,303.17022705078125,286.1597900390625,235.7629852294922,191.82420349121094,231.44607543945312,210.12423706054688,183.59771728515625,90.98571014404297,74.57678985595703,8.016202926635742,-15.591015815734863,-59.619300842285156,-69.42289733886719,-82.15876770019531,-137.56214904785156,-147.32847595214844,-202.3796844482422,-195.97132873535156,-227.3559112548828,-253.23690795898438,-247.1851806640625,-344.3872375488281,-367.2299499511719,-283.7320251464844,-270.9757385253906,-310.84588623046875,-348.8522644042969,-279.4652404785156,-294.1573486328125,-290.3270263671875,-279.6592712402344,-272.5272216796875,-304.3929138183594,-288.1615295410156,-290.646240234375,-278.42547607421875,-541.6337280273438,-326.1400451660156,-346.5774230957031,-350.4687194824219,-351.55389404296875,-328.7176818847656,-314.6395568847656,-336.8583679199219,-318.5074157714844,-366.31866455078125,-290.40399169921875,-269.2729187011719,-286.1767272949219,-299.20257568359375,-308.73455810546875,-243.18280029296875,-213.81668090820312,-239.8079833984375,-203.28778076171875,-225.79283142089844,-270.36505126953125,-317.027099609375,-231.11585998535156,-239.31533813476562,-217.79434204101562,-164.60098266601562,-163.8582000732422,-167.50892639160156,-194.0741424560547,-173.16864013671875,-199.16371154785156,-159.04444885253906,-163.9640655517578,-144.89166259765625,-177.52232360839844,-123.11416625976562,-110.04296112060547,-102.91138458251953,-134.5131378173828,-145.8542022705078,-81.65148162841797,-50.071720123291016,-97.55526733398438,-51.56208801269531,-82.2978744506836,-92.19735717773438,-77.51896667480469,-29.69430923461914,-25.3355712890625,-3.2965734004974365,25.379962921142578,-46.153106689453125,5.131755352020264,-27.363061904907227,-82.48147583007812,-32.21482467651367,39.77296447753906,36.41423034667969,-41.275943756103516,109.36603546142578,75.56292724609375,20.34142303466797,81.72801971435547,42.214046478271484,61.17240905761719
"S192",122.67961120605469,132.191162109375,179.8444366455078,171.59481811523438,165.97193908691406,117.05929565429688,163.4618682861328,205.06764221191406,66.10254669189453,93.62598419189453,-138.3069305419922,230.49200439453125,272.0860900878906,221.73809814453125,212.9720458984375,258.8697204589844,241.26968383789062,253.35995483398438,259.7989807128906,242.00193786621094,256.7701416015625,275.3520202636719,261.1087951660156,259.5077819824219,295.3341064453125,275.3340148925781,292.7734680175781,295.7364501953125,281.0155944824219,274.26617431640625,306.9158935546875,279.45074462890625,277.9086608886719,275.6517639160156,283.80621337890625,279.9062805175781,294.4907531738281,272.25726318359375,271.3419494628906,280.16253662109375,227.40359497070312,154.40528869628906,220.91921997070312,177.30470275878906,152.1232452392578,44.60817337036133,39.784725189208984,-57.407066345214844,-143.89451599121094,-176.27166748046875,-241.4140167236328,-259.5318603515625,-403.8475341796875,-366.0325927734375,-430.47265625,-592.1406860351562,-498.9192199707031,-575.292724609375,-725.9696655273438,-549.4871215820312,-783.2310791015625,-611.1133422851562,-642.1328735351562,-793.43212890625,-865.116455078125,-712.1216430664062,-886.650634765625,-836.1099853515625,-979.6849365234375,-867.5942993164062,-907.3180541992188,-784.640380859375,-749.781494140625,-727.4486694335938,-907.124267578125,-675.7656860351562,-887.052490234375,-786.393310546875,-667.0186767578125,-720.3175659179688,-723.992919921875,-690.1668701171875,-758.4226684570312,-747.1250610351562,-715.2064819335938,-674.6327514648438,-656.2117309570312,-783.731201171875,-685.8897094726562,-780.5938110351562,-706.6084594726562,-549.5809326171875,-584.6671142578125,-584.0234985351562,-729.648193359375,-699.5311889648438,-658.2890014648438,-553.8477172851562,-687.1493530273438,-474.9715576171875,-585.4647827148438,-590.6757202148438,-512.321533203125,-486.2304992675781,-510.70281982421875,-477.3128662109375,-415.8128967285156,-320.5917053222656,-373.8238525390625,-378.7030944824219,-304.6324157714844,-256.0873107910156,-327.8374938964844,-303.1426086425781,-276.7875671386719,-262.66748046875,-243.89515686035156,-270.5785827636719,-466.8661193847656,-250.5853271484375,-217.39256286621094,-175.49195861816406,-186.98223876953125,-176.74130249023438,-117.84085083007812,-166.896484375,-133.64378356933594,-160.16090393066406,-185.97657775878906,-137.68577575683594,-113.40145874023438,-226.08009338378906,-135.015625,5.991428375244141,-28.735618591308594,-48.99559020996094,21.775390625,1.555877685546875,-11.66795539855957
"S193",-50.93120193481445,-64.14063262939453,-72.87682342529297,-2.264068603515625,30.779953002929688,48.88496398925781,99.97167205810547,106.1441421508789,107.35094451904297,87.41492462158203,-48.78887176513672,181.11410522460938,197.9509735107422,161.77239990234375,164.5408172607422,190.76284790039062,172.22482299804688,210.6212921142578,179.79598999023438,115.97549438476562,179.0383758544922,143.94435119628906,217.45579528808594,216.05467224121094,179.22177124023438,217.57212829589844,255.26954650878906,244.56771850585938,249.98045349121094,245.65365600585938,266.8509826660156,257.7689514160156,246.04867553710938,244.70704650878906,260.3084411621094,241.27084350585938,242.3481903076172,256.2051086425781,235.87889099121094,244.86572265625,250.77490234375,172.23165893554688,180.31919860839844,156.0925750732422,67.51559448242188,-98.89051818847656,-59.99380874633789,-271.34820556640625,-216.6086883544922,-249.92367553710938,-415.9828186035156,-432.3359680175781,-480.6239929199219,-530.0673828125,-520.4570922851562,-654.8310546875,-735.9967041015625,-761.171875,-853.5050048828125,-772.135498046875,-916.6378784179688,-807.8906860351562,-1036.4615478515625,-911.7494506835938,-1044.4993896484375,-1094.17919921875,-1006.4134521484375,-1090.6112060546875,-1125.8651123046875,-1204.9766845703125,-1005.509765625,-1064.46923828125,-870.0127563476562,-961.1400146484375,-960.278564453125,-961.463134765625,-960.684814453125,-973.0391235351562,-902.3359985351562,-1025.28662109375,-1025.7088623046875,-935.1484985351562,-1058.4508056640625,-990.5625,-976.8619384765625,-928.1271362304688,-685.7742919921875,-710.593994140625,-722.578125,-815.1179809570312,-804.1749877929688,-864.30224609375,-927.9763793945312,-825.8516235351562,-958.9428100585938,-749.3515014648438,-867.6535034179688,-772.6920166015625,-824.9033813476562,-788.8853149414062,-884.0703125,-818.9056396484375,-705.6363525390625,-764.5936889648438,-707.406494140625,-771.9093017578125,-731.8626708984375,-690.4254150390625,-646.7344360351562,-547.0940551757812,-533.2971801757812,-540.3016967773438,-552.6610717773438,-459.0948181152344,-525.6589965820312,-527.1246948242188,-399.33746337890625,-375.5746154785156,-538.0029907226562,-359.6054992675781,-249.72850036621094,-256.4232482910156,-194.86441040039062,-229.20880126953125,-220.72320556640625,-197.63461303710938,-241.43099975585938,-205.15235900878906,-237.03765869140625,-232.8815460205078,-160.0556640625,-162.62908935546875,-258.6392822265625,-186.84375,-143.46603393554688,-206.6041259765625,-180.02716064453125,-240.60345458984375,-222.72088623046875
"S194",111.79882049560547,-144.77247619628906,-408.9527282714844,-95.05569458007812,136.23512268066406,98.34082794189453,201.9263916015625,234.95379638671875,253.58641052246094,245.4940948486328,85.69519805908203,240.3769073486328,243.30613708496094,219.07029724121094,223.61724853515625,172.16233825683594,189.5520477294922,255.05030822753906,195.3044891357422,220.28765869140625,223.13140869140625,212.59303283691406,195.9376983642578,282.0033264160156,288.47265625,307.1014404296875,303.5448913574219,295.2967529296875,286.9330749511719,302.7300720214844,306.8554382324219,289.45062255859375,311.5923156738281,292.3535461425781,294.4337158203125,301.7757873535156,297.1212158203125,271.6620788574219,282.1176452636719,293.8364562988281,264.4439392089844,250.99038696289062,214.84304809570312,192.62110900878906,98.83357238769531,87.06063842773438,-71.3436050415039,-238.68409729003906,-228.2350616455078,-295.19097900390625,-573.44140625,-981.7916259765625,-1343.5709228515625,-1195.150146484375,-1225.7261962890625,-1387.1502685546875,-1758.95751953125,-1858.71875,-1938.2862548828125,-1850.0479736328125,-2005.9532470703125,-1921.1082763671875,-2207.6572265625,-2091.979736328125,-2397.863525390625,-2494.249755859375,-2139.567138671875,-2105.6572265625,-2268.3740234375,-2290.355224609375,-2141.207763671875,-2415.437744140625,-2229.370361328125,-2012.4371337890625,-2532.702880859375,-2294.437255859375,-2018.8748779296875,-2215.792236328125,-2017.660888671875,-2297.34814453125,-2330.45751953125,-2378.2041015625,-2256.495361328125,-2013.389404296875,-2350.56591796875,-2405.831298828125,-2029.1600341796875,-2100.3701171875,-1806.9532470703125,-1828.9686279296875,-2179.59814453125,-2157.371337890625,-2408.222900390625,-2208.3271484375,-2511.1552734375,-2201.265380859375,-2331.6103515625,-1914.1407470703125,-2267.42529296875,-2190.906005859375,-2351.933349609375,-2158.543212890625,-1816.14208984375,-1746.4063720703125,-1757.2913818359375,-1541.986083984375,-1485.49951171875,-1664.860595703125,-1505.3433837890625,-1329.90576171875,-1285.52490234375,-1170.13232421875,-775.741943359375,-913.8380737304688,-1097.0157470703125,-747.2899169921875,-739.898193359375,-648.2227172851562,-560.0311889648438,-575.6219482421875,-605.0535888671875,-462.9299621582031,-389.0234680175781,-359.9610595703125,-288.4881591796875,-322.2930603027344,-349.5308837890625,-233.58006286621094,-279.1914367675781,-225.51971435546875,-122.25318145751953,-75.40611267089844,-222.22454833984375,-233.51177978515625,-126.82038879394531,-376.6094055175781,-193.90623474121094,-361.7851867675781,-183.31842041015625
"S195",-105.99813842773438,-29.101539611816406,11.856010437011719,50.81426239013672,9.8338623046875,91.94474792480469,0.6092529296875,109.26074981689453,93.90664672851562,147.05567932128906,157.7968292236328,191.77996826171875,206.84498596191406,163.90325927734375,183.57879638671875,99.1209945678711,186.24024963378906,146.90618896484375,176.7022705078125,213.03834533691406,224.24038696289062,185.56033325195312,173.2189483642578,214.16085815429688,192.39730834960938,238.77342224121094,227.98638916015625,237.89251708984375,222.39451599121094,242.25521850585938,237.61651611328125,229.8593292236328,242.3373565673828,231.10406494140625,241.0332489013672,242.75180053710938,246.4876708984375,222.798828125,231.6366729736328,232.60760498046875,219.59432983398438,216.59451293945312,189.9480438232422,157.85025024414062,92.93470764160156,38.505889892578125,-0.09801940619945526,-157.05125427246094,-289.2651062011719,-508.3918762207031,-859.0653686523438,-1285.216796875,-1528.350341796875,-1618.3341064453125,-1682.1407470703125,-1696.870361328125,-1818.31103515625,-2256.597900390625,-2197.41748046875,-2123.1572265625,-2454.452880859375,-2322.656494140625,-2663.0791015625,-2816.485107421875,-2659.3916015625,-2718.983154296875,-2693.437255859375,-2595.1533203125,-3177.51318359375,-2982.6064453125,-2864.21533203125,-2941.01806640625,-3416.227783203125,-2670.26220703125,-2818.701171875,-3313.77880859375,-3003.811767578125,-2873.267822265625,-2654.371337890625,-3145.300048828125,-2913.96533203125,-2642.668212890625,-2677.576904296875,-2468.921142578125,-2485.093994140625,-2562.721923828125,-2591.7998046875,-2714.073974609375,-2481.561767578125,-2485.6396484375,-2398.968994140625,-2414.738525390625,-2557.2490234375,-2864.857177734375,-3021.70849609375,-2375.1259765625,-2215.687744140625,-2099.230712890625,-2432.531494140625,-2382.847900390625,-2279.871337890625,-2115.343994140625,-2163.515380859375,-1782.4998779296875,-1974.344970703125,-1972.8082275390625,-1700.0736083984375,-1803.84228515625,-1544.6251220703125,-1182.72607421875,-1233.3282470703125,-943.5755615234375,-738.5201416015625,-811.5631103515625,-726.55908203125,-577.2390747070312,-579.6484985351562,-804.1923217773438,-832.8407592773438,-877.647705078125,-882.3096313476562,-595.3427124023438,-571.9999389648438,-669.8630981445312,-599.4414672851562,-492.92840576171875,-442.2698059082031,-344.6636962890625,-328.0425720214844,-343.35369873046875,-517.6403198242188,-327.1986999511719,-340.1778564453125,-386.4141540527344,-416.7475280761719,-454.6055908203125,-422.76031494140625,-381.57977294921875,-308.1405029296875
"S196",-254.24156188964844,-74.31686401367188,-28.48046875,-51.39887619018555,-21.8533992767334,23.05417251586914,7.9366455078125,31.671405792236328,61.183101654052734,113.27084350585938,70.91799926757812,159.082763671875,102.63766479492188,138.54859924316406,154.355224609375,91.95269775390625,209.3640594482422,121.42064666748047,116.369140625,181.20814514160156,192.14633178710938,188.45005798339844,188.10174560546875,195.01751708984375,162.58494567871094,227.25982666015625,204.4271240234375,206.61256408691406,237.96287536621094,177.4737091064453,198.53826904296875,197.08416748046875,236.30206298828125,206.9259796142578,239.92445373535156,229.5161590576172,212.09552001953125,250.81658935546875,222.16152954101562,183.08404541015625,174.56053161621094,162.65818786621094,162.38841247558594,74.82959747314453,7.291281700134277,-31.498271942138672,-31.80667495727539,-92.8460922241211,-267.0809631347656,-336.5362548828125,-534.6727294921875,-777.0697631835938,-939.8460693359375,-1022.5236206054688,-1046.06494140625,-1161.7747802734375,-1193.3828125,-1131.7789306640625,-1163.5482177734375,-1320.45703125,-1317.239501953125,-1421.8382568359375,-1580.533935546875,-1644.2286376953125,-1587.0396728515625,-1527.6031494140625,-1472.27099609375,-1551.910888671875,-1576.95361328125,-1616.486083984375,-1500.84716796875,-1504.31298828125,-1484.5357666015625,-1483.94580078125,-1545.35302734375,-1504.2054443359375,-1511.263916015625,-1502.4345703125,-1562.4716796875,-1529.3480224609375,-1505.8533935546875,-1547.4581298828125,-1468.706298828125,-1408.4097900390625,-1341.497802734375,-1280.9114990234375,-1282.1766357421875,-1231.284423828125,-1232.9345703125,-1175.2841796875,-1195.1787109375,-1203.5850830078125,-1185.921142578125,-1240.582763671875,-1194.5733642578125,-1121.5714111328125,-1085.0396728515625,-1115.1630859375,-1143.657470703125,-1082.072265625,-1083.5604248046875,-1096.0028076171875,-939.3733520507812,-966.3593139648438,-927.7354125976562,-915.38232421875,-1001.9838256835938,-1032.7542724609375,-881.0927124023438,-665.56689453125,-592.230224609375,-611.583984375,-585.3287353515625,-613.7850952148438,-479.8255615234375,-428.39703369140625,-466.0586242675781,-737.2742919921875,-452.9044494628906,-615.2139892578125,-489.59503173828125,-374.96832275390625,-456.9972229003906,-534.0628051757812,-433.2109069824219,-583.9151000976562,-578.8475952148438,-395.1992492675781,-571.7411499023438,-397.47418212890625,-488.9567565917969,-485.6286315917969,-456.4439392089844,-517.2470092773438,-382.3685607910156,-514.5576782226562,-506.7825012207031,-422.7105407714844,-374.3851318359375
"S197",51.617183685302734,149.32469177246094,88.47938537597656,77.9332046508789,160.36431884765625,141.49874877929688,168.6299285888672,132.619873046875,201.58030700683594,200.5565948486328,155.54393005371094,203.8957061767578,152.747802734375,232.8393096923828,202.82615661621094,198.6242218017578,246.1294403076172,237.12432861328125,209.00384521484375,203.1580047607422,242.42628479003906,250.48582458496094,218.6615447998047,252.34237670898438,247.50604248046875,260.3416442871094,229.7577667236328,242.51109313964844,274.2169189453125,227.79083251953125,232.14825439453125,228.63673400878906,271.5653991699219,265.003662109375,256.16827392578125,253.25120544433594,234.30795288085938,261.6295166015625,251.8228759765625,221.31072998046875,205.53643798828125,177.97239685058594,194.0761260986328,17.469003677368164,-7.55169677734375,49.396297454833984,-62.564998626708984,-107.40092468261719,-270.0965881347656,-350.0919189453125,-478.14031982421875,-622.5689697265625,-768.0763549804688,-891.1300048828125,-959.7439575195312,-1014.7938842773438,-1027.8076171875,-1060.1512451171875,-1108.8538818359375,-1243.2132568359375,-1251.578369140625,-1314.2293701171875,-1394.78271484375,-1515.5706787109375,-1441.7598876953125,-1443.7041015625,-1386.19482421875,-1451.5050048828125,-1470.028564453125,-1502.44677734375,-1425.2286376953125,-1430.0479736328125,-1417.0506591796875,-1455.2684326171875,-1517.9625244140625,-1467.03662109375,-1438.2181396484375,-1397.7706298828125,-1378.7301025390625,-1388.883544921875,-1363.8795166015625,-1330.83251953125,-1245.227783203125,-1256.333740234375,-1208.4849853515625,-1227.1876220703125,-1207.1806640625,-1133.8759765625,-1146.890625,-1117.4161376953125,-1131.520751953125,-1160.6058349609375,-1147.90087890625,-1132.7642822265625,-1113.894775390625,-1083.923095703125,-1061.0335693359375,-1059.4644775390625,-1122.0233154296875,-1027.677978515625,-998.197265625,-972.1563110351562,-950.92529296875,-935.104736328125,-972.0889282226562,-888.1849975585938,-885.3070068359375,-924.6266479492188,-804.1463012695312,-657.47021484375,-611.1012573242188,-596.4992065429688,-453.738525390625,-461.7557373046875,-486.17315673828125,-381.0331115722656,-429.9965515136719,-560.9952392578125,-451.8763427734375,-443.1172790527344,-294.21600341796875,-242.5533447265625,-297.3511657714844,-244.53726196289062,-271.3594055175781,-277.4765319824219,-336.6665344238281,-254.34628295898438,-250.5037841796875,-168.271484375,-241.69708251953125,-235.80662536621094,-175.9305419921875,-195.13282775878906,-135.7909393310547,-263.3365478515625,-194.44705200195312,-113.4271011352539,-77.96829223632812
"S198",160.54745483398438,180.4705810546875,202.4752197265625,220.3592529296875,175.40553283691406,212.8921356201172,224.8678741455078,193.78915405273438,210.6716766357422,244.56959533691406,229.32015991210938,245.15066528320312,281.2332763671875,288.910400390625,287.0101318359375,289.7248229980469,170.94358825683594,287.1327819824219,294.8072204589844,291.2025146484375,274.5459289550781,297.4344787597656,300.8580627441406,284.735107421875,289.74774169921875,291.0304870605469,289.1959228515625,306.8311462402344,312.9554138183594,287.7872009277344,308.2084045410156,273.00750732421875,277.6083068847656,294.6537170410156,272.51641845703125,267.6224365234375,280.86199951171875,271.5106506347656,253.92173767089844,250.72438049316406,180.91111755371094,142.7764434814453,150.4514617919922,89.11202239990234,45.462074279785156,4.613032341003418,-121.93901062011719,-236.89044189453125,-326.8031311035156,-401.7657165527344,-466.6440734863281,-584.4759521484375,-728.7879028320312,-862.27294921875,-947.8672485351562,-979.78857421875,-992.592041015625,-1067.7119140625,-1126.078857421875,-1243.95068359375,-1269.5738525390625,-1307.287353515625,-1349.18017578125,-1483.2706298828125,-1413.771728515625,-1464.1617431640625,-1394.400146484375,-1456.314697265625,-1471.588134765625,-1494.3433837890625,-1518.58935546875,-1469.4725341796875,-1459.2322998046875,-1536.2744140625,-1647.0157470703125,-1567.7490234375,-1489.89111328125,-1418.3514404296875,-1433.3612060546875,-1428.3905029296875,-1421.5123291015625,-1425.5841064453125,-1630.349365234375,-1273.3299560546875,-1368.940673828125,-1405.5506591796875,-1394.219482421875,-1384.1396484375,-1419.4781494140625,-1264.5224609375,-1209.89111328125,-1293.5643310546875,-1259.14306640625,-1175.954833984375,-1169.1748046875,-1178.546142578125,-1171.84326171875,-1140.8419189453125,-1297.9677734375,-1130.1849365234375,-1119.6287841796875,-1003.4246826171875,-1283.8218994140625,-1146.706298828125,-1107.39404296875,-973.28125,-1251.7261962890625,-1003.7114868164062,-873.5446166992188,-808.1484985351562,-745.9357299804688,-633.4492797851562,-586.5079956054688,-459.2608642578125,-585.171630859375,-535.1629028320312,-311.957275390625,-349.3082275390625,-504.8213195800781,-196.5160675048828,-251.23362731933594,-290.6290588378906,-173.99900817871094,-117.27445220947266,-91.76213836669922,-39.368717193603516,-48.78678894042969,-30.216934204101562,-2.7797532081604004,0.028200684115290642,-29.131786346435547,-123.09178924560547,35.25273132324219,-76.61087036132812,50.01304626464844,42.09840393066406,30.57159423828125,48.314762115478516,85.7896957397461
