V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144
472.21937270407386,443.4849783863412,413.69640172803224,432.28745003145224,446.54807396612216,433.59079808030464,463.4937674760836,451.81539105618066,358.4307142736547,316.0934914954209,317.5622255421636,313.38694470906273,365.6855207455846,276.677959537446,348.66734615156855,296.0229742942961,255.18942977864023,278.0065903228317,246.69229007456246,232.4166839570174,261.27183619669455,240.998488073195,237.934814311365,246.416313112536,217.69299073227015,228.67683705317768,229.33015348520527,223.26027807701314,205.001131698418,226.18221491063264,218.5666263887832,217.14424199032845,230.89790825640503,217.97394446876007,219.29663237268102,250.2367265479441,245.4705741908198,269.718918961273,254.52704009579298,244.80610856845777,273.08379672281035,300.17755348192014,313.1090780714944,324.2709864372101,453.079789839726,428.8233460585442,457.904885262384,552.589874945543,641.3632659978985,792.6226443363985,998.8942043265517,1720.2517760947055,2457.3017189451084,2350.389034526487,2181.2327975245885,2318.7560462854112,2666.8475340721407,2967.6327027708053,2623.9219199077393,3099.448293073256,3139.2487814786778,3466.1799971658993,3764.5586235446804,3437.7245665601527,3879.171802992872,4158.553331230353,3241.518097131055,3337.467185885494,3032.9183757647716,3340.0829060895962,3638.7023195899446,3488.5574961500292,3508.64842573125,3766.8908750536884,3166.7987456260867,3183.0698547600787,3381.5842631192845,3515.3541643872463,3578.6371441582187,3150.7368162148996,3492.70957179702,3936.3235893919036,4285.694265720995,4212.123579128687,4151.50290222343,3363.3115836865195,3838.0022576747315,3823.2194391824273,3789.868416816303,4095.280392735249,3796.558327688815,3520.4077315577974,3636.8901613567477,3977.8447255322917,3721.2624148720615,4361.179478497653,4477.643449318137,3898.5787148342065,4060.6088451053256,3727.9005090763526,3297.9209523347317,3451.9310377605652,3886.4460775280654,3856.8693528075337,3704.8164311060254,3758.7318947341446,3880.991335541761,4182.539651020988,3245.67385335564,3361.979594737273,3197.071820052914,3109.5164153492497,2989.3407927430403,2534.332332973478,2301.758578986398,2009.1647232380053,2115.7042579859676,2120.437237057044,1963.7554370452344,1626.9628017663517,1571.1622888993222,1653.1511719720197,1239.0335250287358,1185.9230789819912,1192.7168729997495,1000.8284264503013,1050.8941172269351,976.0097104103861,844.9517939464057,887.7185242087382,845.2956593606451,859.6505709560258,892.0761040708962,793.207688331062,678.3556593741866,768.3295667805763,881.2003383909919,717.5703053523802,678.4334198143696,757.6555914077901,928.9408410636253,702.0996884798469,719.1387152726057,615.9615118021628
381.67159865547563,397.2066303411939,333.0196226619779,397.4694786371754,377.50978052645854,336.0739937533309,277.97505318839575,260.7257559855253,327.0718515266684,223.438223569344,288.96289055990957,252.0187587522121,271.60454236492325,230.91796967483668,249.83234008214976,240.0346610276272,228.41192911472186,262.76838994904506,228.52234774024305,165.5608180286874,211.6333958824757,173.81474302018287,183.77559783786876,206.7344412530202,193.49069065171733,189.35712592399875,211.51361672200937,222.93328320651872,210.05767744027776,211.543138716628,241.74492504554252,199.36884400553808,199.5985939320594,172.9850693966671,186.77992600060995,240.63785702701696,251.07165897941186,250.59947768201596,214.251519405212,249.38576023990973,245.50493477289785,278.13029082050895,301.713198827,236.5753177757254,386.22366984714154,328.97294105934196,405.7028194700347,546.4056520468686,706.9346518717257,661.726562630695,1030.6120222460545,1200.738172085348,1273.894478372708,1328.5929743359757,1202.9545421977543,1271.2953552802558,1491.3175536185681,1407.3116058731862,1206.6491395481999,1388.105489073553,1469.1238930119746,1847.7055227205103,2048.544570810051,1866.8101045070723,1881.3635402070745,1818.7084334437243,1684.3475055934152,1825.527065328818,1611.4248303099582,1863.0313983111528,2073.3874621939294,1817.7934478671273,1963.9503769420924,2236.8012024103737,1921.3228072525574,1965.5600867810324,1824.4940320054377,1802.6862096220684,2083.5275601215244,1890.3010123140143,2075.003833126663,2035.9294071056304,2100.7265647397203,2351.812160882214,2496.3805513797633,2198.1049131983873,2297.554051691445,1881.8988967381931,1989.8422024125607,1836.3498153381329,2013.88947284814,1738.7882797862858,1686.5674642433019,1707.249383905482,1924.4876360177059,2203.3514319554024,2397.6024651091825,2061.271793010899,2034.0343080084622,1771.9024897751076,1888.706010077199,1759.4359493918753,2009.1435614943775,1770.8806324444215,1979.4365170053134,1712.279758469522,1939.3426685290633,2187.3916016309163,1678.1218031190454,1726.1559642226516,1723.8747978712172,1378.4079498298659,1367.169589651422,1529.7526291217962,1295.1253411038986,1277.2931579830183,1181.9348915822902,1324.426580361718,1481.823341209264,1055.1014455915597,1023.6378350796589,1075.9871944059528,900.7347379774753,1024.7319732619244,800.7816989223626,829.8453870696544,951.8133352011521,834.849254417123,785.838576882799,795.9721040802073,749.4330672747257,817.8201305510613,671.0991510723379,712.0139910045075,576.0543363635957,838.0071173029041,822.0940332149037,800.7125504709145,591.9310350953913,710.5073002469783,1154.7139302642947,793.1592383407224,863.8386318299082,659.6331616807029
522.6642237195713,521.2521204488827,529.8254223249288,440.38835235708166,530.0534895296072,501.3647021483457,456.2676002406553,428.979390383556,425.0520922743959,382.16718395302564,421.73718006673124,331.8826909365309,322.98037741015804,339.44188702509746,355.33537257478866,276.14155202904084,509.62098552139776,465.72814251108963,575.5906870349957,306.3243746964277,421.5995237966673,241.02413890383542,257.03771041073065,268.41427641556976,239.16596863393238,259.1259579913611,264.9332940091075,208.18190936963862,241.56916881698163,257.88940686996517,239.18154710122573,264.5913503461361,259.24310807518594,219.1916653768621,251.75838636294029,232.60280531546798,215.67753487764128,278.7422700142328,252.55575852866582,263.8241583869313,305.44565015350986,273.0131807462015,298.73771963335054,326.4811467949101,348.5383024536377,309.6691410542806,423.4634838518498,495.89170847226904,481.81006840321345,540.1615713463652,578.9076163057848,822.2188332889715,687.2794357172088,691.2606783823933,640.7342126124979,628.4400645784507,703.4248475941846,666.7038118566553,938.0958665900964,934.4566161858539,747.7984686003222,779.8559525122844,840.483916754906,808.4752427274616,800.4513775697892,761.1423096171786,664.4292375355562,691.3676335200553,707.6119354881114,663.1944738497838,713.4057682612877,865.4431451455429,783.4020714825912,784.9869836042046,841.3638225966886,823.8883076295845,965.4406862679201,860.1681852552761,865.8723732537186,815.3308333921838,916.8881443272684,808.4454159368993,792.148871764677,877.3820404880269,854.7174206305682,851.3629497032816,904.5992562444773,821.796244947911,735.1808727057632,796.8425547800836,921.4887567482918,813.214536944214,667.8516181264005,691.799854701334,694.4071181630071,747.8687162214286,837.7483007536222,916.0686232758005,861.508710804957,742.33746807734,764.2413529752233,699.2395245570922,710.8651051698405,777.8485378687299,828.8457338364891,724.0522251971116,1078.3915407243776,1887.9865854555978,1327.0834953254387,911.9484754858543,725.4058879165797,785.0039902855002,773.4522125568886,832.8533510213679,839.5619980978389,981.2996755803886,860.0967843142259,749.0899897686812,867.5674243063414,710.7395437637243,719.984500824701,895.6342517157733,677.2230134672755,738.8068699060345,938.2370036027265,714.0448809241184,920.4070888541556,817.4325316497495,835.3782140618781,678.8366039601171,792.827031356985,731.1512787402938,726.3743579335161,796.7648446103747,621.600856989347,654.9814733620256,658.5604000783852,845.9129607577511,648.0159599076002,602.7014004115255,769.7046435693726,655.2962699246378,922.4206609311951,839.575856039659
800.7963327285014,657.7351661610384,684.2197272742154,601.3540240448186,590.9295986143875,516.8701338200847,713.3919440317279,635.9481258553435,587.1827749021801,520.3197844158017,546.5494709376239,435.22058711664147,422.94033122192906,414.51903292319327,421.7590806442931,381.53141698745617,422.1167498311674,365.60773955037007,373.146456159855,386.0202130884324,356.89220958717596,364.5853204390727,367.7127703374605,340.19442930449446,320.85437564040103,331.0398885272781,288.0499909511674,287.716271986431,304.79117280623706,291.2951931766879,292.32879615365056,327.3879191987965,321.3537155650851,267.00785818048854,281.3551781802821,272.5934133436318,255.748018979292,285.4727205136707,279.43048799307667,318.42053330442917,325.0531745868146,315.727387809075,398.2466096853355,478.7171388442311,483.8628941447091,439.9132622351665,550.8502808507197,569.8096363017723,598.1454664062512,696.5665179669018,753.2721785255555,1003.4479798572852,839.3703137552919,865.3155768294772,837.8458390459299,799.5126116005193,921.6571080670291,811.3526283516137,757.6922711656426,774.1620529416181,794.2555645641074,792.3172325837269,821.4393638266586,893.1725624302543,802.9865714143795,886.7706926219261,821.5123733323161,852.9626474655142,858.7283539666896,799.0597317067295,729.0810110798575,767.1817939256808,806.3593297963822,842.1309605491696,962.5430075539834,927.1136753142914,860.2978379267516,889.5501552450928,1114.4329907207016,930.8286970262596,1111.2521039152527,884.0778402324602,798.0869467209809,915.5632752899426,984.6365571173568,912.2403592352351,1095.5184891230151,962.2307704583063,764.3635224371588,851.8990784741925,957.8496537900342,777.7081028566423,799.8882912868879,807.7883495612864,907.1328198276667,909.8996200169802,1013.5076126857645,1221.9933315899136,1065.2278551454149,859.7528615494502,947.621537251748,834.3090029164823,872.9346357973963,951.9329871363343,910.4729665151638,1023.6300250214146,1241.5673063718511,2683.603015418471,1873.7997931658972,1020.5356468083712,1029.2730036666042,1012.2558994800587,1053.7094908384552,1097.887056833064,1148.0943141809955,1291.592638901582,1244.7635811799244,1081.2276613461424,1192.7610748933744,1047.9351824120993,1135.8407213388064,1190.0408819008837,1035.4116849924565,1095.1405650051558,1202.639269670003,1149.2811014260337,1153.0951405549602,1156.6229191576483,1117.5126185000522,1232.752433695385,1114.506899655432,1061.525033004358,985.6755547167778,1155.880580611412,1024.350254093526,1008.7030403059559,1089.5911792317224,1567.3187377426177,988.0450560506666,973.0574819153878,1069.5691710605572,823.443668940282,993.7530454661812,961.2579580178972
420.44722982323424,310.92908497661995,252.72565128302088,278.58298018167477,284.78214508290654,242.7227357304537,233.03403844266285,297.8133133053705,251.53207086662135,271.85818120047657,249.94475454967892,265.97117322472803,259.6649567304725,238.06205851697047,258.50843496562794,235.3325424820931,235.70348707629148,261.087347314051,223.514433694347,222.23450566394246,220.32106208701308,213.887116182991,208.724834893983,200.30328937896786,177.66877744709294,178.10275911870613,172.29012359177307,165.86351510878583,169.693340556416,157.26053344511092,186.30558909105915,152.9561892932097,164.21091752565735,153.62248457412312,163.18538410779766,159.35560879531107,154.0067074193121,157.84238260029986,176.4266723340838,162.26406213365988,172.31585430003904,210.51641367085622,187.29110671976392,223.86329289415903,230.2581622397129,232.6651524902803,259.5389204720053,344.0806477106927,301.5925230796461,312.65810607458906,427.00390020222096,381.19278117043405,346.64609802041963,600.5106251960079,358.8753576248649,352.9940010448222,482.34617303,335.2282275887962,370.86705075007586,351.8438906576927,337.2179210506115,334.99631095764977,438.1962680721755,349.892856477279,352.0394173686748,402.2687049912995,393.7373333868457,355.894205613335,439.45404111909136,393.24006316447066,313.28162511894993,352.3502100050411,356.18077604728256,403.7457970380969,354.8875810467374,381.597075450548,308.39596481223657,400.2286617315528,428.6259743238361,462.2365014588373,459.7794802114622,371.97467244738033,500.1460924576978,480.4961521871885,425.4652743821877,578.0296630953396,440.7492258952441,368.2770466529002,344.9228957460586,315.4607322029146,369.008568491883,363.8754256036792,337.70066900252687,355.9023845916675,334.1943006966428,314.76625853935116,346.5965585551136,360.1506422176668,410.3992039040968,395.1595614470198,377.8500211261745,461.1322171038324,372.2352473999478,430.34282535765783,458.7565794338132,406.84522341839073,386.15293280793685,425.3052600109175,428.1392003860846,428.7530286981256,432.89562566179967,386.35462955261613,400.0565631564575,473.28702476079576,550.3955458050694,676.1199834907818,455.3401231642593,462.72957148375787,636.9027372670922,685.5313738260621,532.5380095270386,564.3827977248204,480.3263185716065,498.0637491243593,576.7011194825764,576.772131218436,745.5642225551687,475.8897268051351,449.5396762022504,512.888929384955,510.4138841614254,489.10834889784763,440.2059359932314,524.6060663592984,436.0040483335361,435.0505549097795,481.63352689392667,375.8605030342641,400.9589100394275,516.2869763294857,386.0242464925632,479.4225446718777,318.23427381924176,266.83578464771387
104.97073070915931,119.05983661176974,128.67363580526256,104.70003085672683,97.236426471922,96.04992533219436,101.99014925715387,114.38314190409483,110.93599824012811,94.8589496739677,86.85017492720253,84.76125725897408,71.49344780716751,89.7683524245669,106.21388874652177,116.15437413277883,111.5826536092423,95.10055133453649,89.10734320586612,81.49961627078251,89.11812690404784,77.00692331668967,106.175566969702,63.72895041772994,71.56060424610814,80.89921840896764,56.82367537072476,78.41921977128375,67.77382770495257,63.52486453648425,70.25960603148798,68.36725382397621,74.8243779140333,72.01712367232678,80.00146110046515,58.51841442135981,71.57750757104183,74.63697624969082,93.11611966644313,77.06629467257005,106.32110178498216,100.21102716582007,125.64895298198059,138.17284250794833,189.6195157614497,199.74094123444834,221.26312625308046,221.70944129695044,220.95165744069004,252.97554240659264,286.1093229272148,316.0930718201387,355.15032307015866,318.84491414518817,311.6540498619388,309.0553842204712,362.8309549639524,302.8814859975666,331.45461946013967,341.517381143807,423.4547986388503,444.2151945702754,421.33707562396086,409.327148500267,406.0822204423653,343.6298499005734,374.2293390996723,414.2775052634756,370.8037164855478,300.1363536440287,366.859718505295,321.3797147377264,370.5909256721377,400.4417347676389,370.8052813648157,343.32436017475493,439.7991786257045,434.81159329957325,468.96793988057584,393.95932662925605,456.4558896822898,418.5941063323339,426.25735235674546,418.6224737294551,363.17679599505976,483.89190769139094,371.9094909774913,411.2840658527046,407.4874880524932,389.130631176498,401.1104721346035,403.25018418886,377.9890787233308,350.1038412407523,363.8175300950692,369.2492073619203,374.5608904317469,427.88179304616096,440.0947271126744,382.3391224528282,390.09863442941304,350.4126365739322,468.4739131771227,397.94363747036806,394.2860422272684,400.8794345661673,438.5378953506874,357.25509049634945,402.83661697031147,459.1940145816389,462.0645063858442,422.7426920503588,497.0428846855783,482.0431217985115,453.46233548761097,558.4650155819947,462.197861592147,408.1055008473622,453.730298446924,351.1012960175113,405.3537440175043,394.53425549620687,377.09650761231285,372.9400614463359,395.0173450255569,348.1352953822478,345.28940110380654,314.5353678100811,262.29426771332436,280.2589756878942,286.3208682064085,307.63941050319613,266.3059579930654,311.78830583552684,238.37691127231957,256.91623761270307,279.5300268227104,249.53733291396117,213.03077455285276,252.43921065196463,167.8886709513634,192.60821029317754,184.92383087219298,150.19589786414554
57.13662586551306,64.16118466431013,55.14599441469627,68.73073831834424,59.04045023920002,53.93919334224683,51.04843719931927,47.763334953058596,48.88790882307478,48.671010887913894,50.17305533564449,52.181842741209294,42.40609231596254,48.00341625377668,47.07774526200191,48.085112458300415,39.97103351642295,41.90322953013127,43.1056221274677,40.48008205714699,46.162689686151516,42.17642677627279,47.6076751526988,37.58944823585955,37.61059547234737,38.863928059128384,44.131384145765104,41.58759548619765,38.40802671841872,42.17116403134449,39.000552142759005,44.78333117859848,46.80984114020621,41.63754898617447,38.24080688539267,45.37954175741201,51.85030483997638,44.61021983048238,52.28443865326106,49.934483583344544,52.443528360283295,58.45403536034633,68.30728859086092,76.06554953732413,87.55908069811568,91.09411413333852,101.67540641948118,109.8261321961346,112.16778786743984,119.53019117523543,103.19641325659039,122.41222652986262,143.20488235846625,135.34332657604264,148.1871364585463,145.65494492347884,148.26222745188392,142.9814285899488,141.38829697995024,141.00721338250412,155.57353623230105,150.82905438213422,146.24134078461339,162.64308373946534,164.98958518825404,168.17230713879943,178.42479587146784,150.25491853372955,140.51930129917972,147.7620507656941,132.26727139480138,148.4782129549383,160.3848599065016,171.75510855322133,150.01442153306272,180.39049448531924,168.2470849540194,172.61650324766913,163.3067555445827,152.26608221698962,153.07047549712945,158.91430976824375,161.15060095945574,145.45004941085816,163.26575340980685,165.22626887139057,157.0500775626199,143.6746033740638,161.85375946146942,157.1122558994984,154.6629672445912,174.7487308463124,187.45703750363745,166.6195174102137,152.4637098983359,135.70111486909784,159.47399577628082,174.04987992369533,156.6819772215893,149.74473029996216,154.51370623914457,138.70286877898891,179.20985373176904,162.966472653307,152.58886723780714,151.31316139657142,146.48999086683193,143.28729475725444,162.99103573073714,140.3454490123594,158.89183452176388,150.8407806443442,171.36776733488867,186.83724788641217,165.78557781905775,164.8115008395147,154.42525210474446,155.9153081479098,168.73634994486022,156.92355650133973,175.0290907960443,158.74746190473226,123.83496193182499,140.67905708976164,152.51626934705996,141.60132088115498,143.56470135735367,135.73025172987877,116.09175376501341,130.00603627339143,123.4281988690594,120.22061347659414,113.17989358683,124.3903339018941,100.08089944281565,100.71192893292957,93.9294151657803,86.13414746991212,99.53621237623727,100.61244009291019,80.53398685997966,82.56006188946276,88.48636510965935,58.00806395827491
61.9294395507984,68.72505863925232,61.52787843613318,69.81003403154592,64.09794568601204,57.93602207242078,59.44213610866556,53.58491407363217,53.56096401205292,55.25295205743459,52.80445331542561,54.99408195768387,48.76644591124386,55.133879938724576,51.44621160925744,57.1545351923015,45.53303723025976,45.36789280550504,49.82312927372399,46.40309132380418,52.1653701583187,49.59896534651079,56.459636692044114,47.16270854071698,43.875202729049306,42.4234945352914,49.32053049331876,45.617169233576305,42.27079047573221,48.27763979649958,44.895771925046475,50.605098188012015,52.49978064851873,50.942170284720326,41.13660650126829,52.83080974888705,58.13846816015696,44.08821961987193,54.43526131042664,54.89787105287168,56.912070537937716,67.06535883852324,66.71521861578326,82.86334435663989,97.21179558187485,98.29842525023712,102.3237686826688,112.2705799219676,114.58540937061412,118.61402815905548,102.52936042259141,128.19571600341564,151.65601990977274,139.99815866654794,148.42815605970364,134.07430414703202,142.20895592720726,147.29577969211547,142.30912286554278,133.84682083229387,146.39380524065274,153.38515407724066,154.9874741715864,147.5604339772753,145.59243365839788,159.73388902243195,167.10810685643972,142.97771715179073,137.50234939261944,138.61367034288563,134.49340223060605,141.38439409638457,147.99569251013398,154.76411426284164,144.32470499117494,168.57507395982833,151.72082104014353,159.19632812502837,154.4425174171593,141.39420941266874,143.62404968391877,153.65929925874096,152.02067532252923,141.95084223451843,154.39485993959534,154.13590183718364,160.9964617193991,145.67226796280764,155.53432562565698,148.88931740030137,151.24778192255124,170.62325739825948,176.2266730958212,148.1609520753719,137.88962174030112,130.0674477714018,155.54750025468192,144.58507468184501,147.19226000991733,146.55570207257148,142.29566178988506,134.31019403902553,154.6322139741807,150.217913906893,143.16992853800758,150.56697272320497,138.55651729558508,137.80044579340174,157.3347645023201,137.64228084372706,150.54337863765298,147.7084860424763,160.87064156033372,164.59200527303483,159.68877774604408,149.77360874648008,143.78191686511656,147.52098420383916,157.75898784303195,152.49360549208376,162.2876391786696,151.0636477642423,123.49670404440805,136.7585341743636,144.09383057040924,128.65887206622057,127.80946869720432,120.15711770948361,118.26920412471705,127.03607623558358,117.62609173777088,107.92915888240748,109.51980424927171,113.1696332352888,87.401976685378,96.8151306817545,97.18488502331283,82.26905150866833,102.2782569500204,84.35412843537816,85.32928514510083,89.84633408374248,88.70496679340569,63.76351108315997
71.375932135965,69.30027934640097,69.55284670943173,74.31256941426223,63.137618439529554,63.148021442718324,69.83350124549806,64.62619748006927,63.43384787704755,72.54506635134597,65.09931529684643,53.04128802557457,68.28493171324267,58.43077171572242,56.21370431252834,61.00755501347026,56.24839955399866,52.901627486302026,63.523298374187114,57.70188873040108,51.82487112836556,61.93686438796425,56.66067150868328,58.673491152833755,52.845415478515676,50.986084249923756,55.46352280723546,59.58562920540596,49.585711620105876,57.120140861493134,56.61505204332399,53.641581843034466,58.21361371479379,57.53671938936731,50.40899702440178,65.7831331637442,64.62662018746572,62.015949036411904,61.85356155639213,66.96601719656957,60.644334614231674,78.06112786871795,68.53885095849466,77.40077076216642,98.76412275141135,111.06868979607165,95.39513378033453,126.63940976364415,116.56679117834628,146.07256722638883,162.653096641067,165.43817998265695,177.76434990046866,169.6772374768018,174.77308931990862,158.3439725657961,157.02175259375466,178.6789271293595,166.53317701208184,172.86261537316767,190.86816485042124,183.61847494654896,183.8718683209406,182.23196924946538,178.22453875225236,185.64809790556316,207.46630201976643,186.4576518298251,230.4712188819185,230.04772374649684,215.7454704601091,219.47381907616187,219.3565575781347,243.6650450724182,247.16378151721645,237.80147539531987,221.19637344231012,260.97256435679253,263.93020184011846,232.5480527366959,256.8565460283956,296.42366682553876,233.12429240390927,238.8268425479298,248.77151210204468,246.52332395698252,205.2958104865261,189.0432609094013,172.86554358571067,194.95294860877476,182.68576913903902,165.89222427619922,192.09667333967292,170.6176381387309,163.76981055806118,175.1803213111847,190.15292827267757,164.7531429190393,211.3670688914713,165.84884871067555,163.4143010918436,215.2102538526166,210.17356467396024,190.23888673875913,206.08909724744018,178.49569774605817,193.90645774413122,183.68016805506704,188.61149257731546,181.16105735634397,215.27445540097642,185.35383241546472,174.682787924809,175.1630780300937,167.09093905260917,152.9627629108521,177.4320414495743,189.03987745572343,145.70917007009655,150.7656381803601,169.24377764053946,144.28932023744386,143.28874720975912,141.88662050539205,124.31303152162096,112.57202754049636,114.79153203758548,102.48785768104352,113.86493412676107,116.56905873037502,88.60887516429464,109.7005615709205,107.30395125925708,75.49543717607396,82.60427189580098,90.09706744853598,84.36137780452351,79.84684704974953,91.93159956593557,65.41702149214336,105.12642857052042,81.27565359533632,65.98724008291111,67.179904031645
93.4243175034793,91.02706076293823,85.79478981998594,91.88694873192509,82.85996086325704,80.08939083090941,85.1532614359544,86.19677156134426,79.13100025395087,87.00643042549274,88.80513264170105,64.22548205044897,83.30895816813525,77.01170677927158,66.86954704891318,72.29086960293714,76.51197940920984,68.82410688774705,79.64466153716346,75.51008089430087,59.54625594223472,75.06114519790447,71.88093996611674,68.90716028484559,67.63666518119138,75.21530633502644,65.77180568770645,78.09795183664254,69.8351988565214,68.58752384234265,71.0789113778219,73.31452106905057,70.35878832509202,70.27893882423596,72.16563258907782,78.50023680584026,73.54790861758373,86.96271699645314,76.95639387180519,81.98563185530385,82.86367386168014,94.81122523902098,87.10553743979912,100.91841430697835,110.51883231408495,139.36862607279147,125.83919987534331,158.45321044560228,165.90342838541184,199.23115931466697,228.9094984967695,229.6416194712356,230.0441015400727,223.92700330956433,227.06100077050445,232.966628006871,210.13723844375207,238.49735803105128,229.4346458236786,236.5194096843032,253.03283455319405,230.8864902393028,239.17934826526582,263.66348128304895,250.56562513432277,241.95847630223187,292.7509555639244,268.23087226711095,318.588827626537,340.01826243043564,280.2264256056575,296.81433459821875,289.8780611128383,312.2869220611334,316.90046555137684,315.4464642234231,304.25794814087965,344.9384088857479,335.8137784621477,301.7623885850665,323.18275933499086,381.54747328782577,308.6415152231529,305.8625511455037,313.967717338961,321.16039234671103,247.88739355489378,251.7599865134486,226.66119898397574,241.9763819736912,241.52362351299774,220.44135125218293,239.19762099762787,233.0278143731216,222.46943562759736,227.22628249288098,254.3217370890656,211.07640192776404,265.3005903628244,204.5347709868505,209.7638195595115,281.38900098093507,276.37777697813533,243.8847015109787,276.3436213154015,233.72825648879558,278.65699962726023,246.59004544641112,255.39036202891023,247.85050402199028,275.6281101988997,237.5888504093034,220.1574130105603,213.9296288546538,216.28222092033323,190.9834317525964,220.1725762368657,228.14212697663794,168.7990911378031,185.09231373685986,206.05418688699666,166.6994184806687,183.38339484315324,174.38043333409013,151.57400780798815,135.9450225655704,149.49480529375077,143.10619074695433,160.60563751856623,140.52438469330605,124.753514422838,137.06375268948418,141.4142456308354,97.12103908603821,114.64911398013273,110.3151659046101,115.81275696350308,98.43403995428815,112.51032741964951,89.00086051340666,127.9744780841038,93.54311098342704,77.54322968683697,95.37891473358036
84.29167414638572,72.67583282023703,74.1200159000753,82.4955835487975,71.99085353299022,79.33845337023533,70.31869732528783,73.19161828419327,75.57787394279258,70.20788335528019,64.41819311581509,73.99451554470477,63.40355722417404,52.958412911883556,75.58238352441784,57.1799136102032,60.548645206642135,75.56823010298673,57.6222371871852,61.4163041346354,69.63923267876794,57.217303879273466,67.47209119020978,72.62743364123007,56.5848426507681,66.3908227421854,71.9808189912936,61.108674988771654,64.9048560071179,61.1458302369734,59.262599972888275,62.7358354685322,71.24527038178543,66.0518215670748,68.25246482681372,74.96720716113283,57.51423112052538,78.05832480375179,79.78741345639934,67.42987345669681,76.22675834464738,88.76984355229916,80.21214380008634,83.45888004992861,117.86584607246336,121.1856666437381,132.4521618107853,134.5910108713843,160.06621759530185,202.5269804097476,195.53700855610606,207.3348928548787,185.32708395883367,200.05336211568832,210.9758423296972,201.7132549313583,233.32017758336988,199.7493845918311,205.47295281801672,223.1465272544164,155.94764623504503,168.9377249032012,245.0877739852674,152.6463260140858,198.35983925589653,199.95803058844194,214.0792619227217,198.3149489548156,262.60459852648245,231.71755525891274,183.09203511817734,164.90252352880873,203.9495311117704,194.95975984772116,177.5789256978738,192.27930927696679,190.78735303845323,193.9787464782348,204.5869624907389,164.81085431667435,218.14477036433408,170.71149196154028,169.2306639853634,188.43904311974939,172.1123217551588,171.33839777349115,191.867324907998,176.76457132139694,195.3850757388938,198.4479039475657,146.91118029903322,188.09188070091665,173.85560468015152,153.24760838918596,156.93179768985658,170.37653969002787,192.33861659427987,186.15597041258692,230.2186102680759,187.79981319660635,175.85966179523825,222.60853752269972,202.0586818751888,184.00635584661055,187.52834942271824,195.65897211176565,203.6543228966637,207.2379186726275,193.557254082457,201.81448508709684,187.17370456234192,188.72053451619902,201.2047184079229,158.5441246040549,173.3391605023001,176.80711286817066,158.54387408640014,158.87910641810433,157.54282998343834,171.9192935335404,159.6749335845771,125.19744796124414,202.78840005343343,154.47726152408606,153.45261845937318,164.19744451121758,154.50319279943398,209.31986415225768,163.55305497578507,147.9530441577901,167.791717276762,133.29532826398946,143.69696897249457,130.8801478647006,122.28184748891798,116.65528240030221,134.91764940599586,119.75529714758305,119.82474163475636,105.06618492522766,95.48416004318263,95.60614460360529,73.39811983218907,85.41654557391554
